transaction_id,customer_id,transaction_amount,transaction_frequency,transaction_hour,distance_from_usual_location_km,account_age_days
TXN502952,CUST20781,78092,3,20,4.2,673
TXN502953,CUST20826,10682,1,15,2.1,309
TXN502954,CUST20761,18338,2,14,11.3,1228
TXN502955,CUST20621,23174,1,15,3.7,1537
TXN502956,CUST20399,6958,1,15,4.3,2798
TXN502957,CUST20395,51319,1,13,2.4,2364
TXN502958,CUST20623,43621,1,13,1.1,3699
TXN502959,CUST20386,65052,2,10,0.2,509
TXN502960,CUST20089,73625,1,16,2.9,3023
TXN502961,CUST20714,17987,1,19,2.1,1874
TXN502962,CUST20494,21756,1,16,8.0,2729
TXN502963,CUST20236,13422,2,15,2.9,329
TXN502964,CUST20619,117934,3,19,5.4,2553
TXN502965,CUST20728,37344,1,17,1.0,542
TXN502966,CUST20884,50406,2,16,4.2,720
TXN502967,CUST20647,59770,2,14,3.5,3137
TXN502968,CUST20736,59611,2,13,13.0,2486
TXN502969,CUST20723,11827,1,12,0.8,3666
TXN502970,CUST20269,339389,1,7,0.2,1676
TXN502971,CUST20130,8390,2,15,2.8,354
TXN502972,CUST20321,33820,2,11,0.2,611
TXN502973,CUST20695,11055,1,17,1.7,2455
TXN502974,CUST20055,27874,3,21,4.6,2802
TXN502975,CUST20314,11203,2,10,0.5,1985
TXN502976,CUST20517,14672,1,12,0.0,666
TXN502977,CUST20305,16307,1,12,2.4,2212
TXN502978,CUST20038,22098,1,13,7.1,3960
TXN502979,CUST20077,5991,2,10,3.8,3369
TXN502980,CUST20351,40883,1,13,2.1,2605
TXN502981,CUST20539,24536,1,14,3.2,419
TXN502982,CUST20365,32416,1,19,16.2,2147
TXN502983,CUST20645,8437,1,15,0.1,2604
TXN502984,CUST20248,24838,1,13,5.1,2158
TXN502985,CUST20342,37593,1,16,0.7,1766
TXN502986,CUST20883,8947,1,12,3.6,2697
TXN502987,CUST20008,383671,1,11,2.6,2222
TXN502988,CUST20432,30370,2,17,1.5,527
TXN502989,CUST20542,37518,1,18,0.1,2571
TXN502990,CUST20166,10619,1,18,0.9,1691
TXN502991,CUST20095,67007,1,8,0.6,2070
TXN502992,CUST20769,12503,2,18,1.6,1821
TXN502993,CUST20547,148286,1,9,1.1,2990
TXN502994,CUST20078,23484,1,13,0.2,3271
TXN502995,CUST20808,13216,1,14,4.3,1118
TXN502996,CUST20070,111808,1,15,6.7,2377
TXN502997,CUST20321,47663,1,14,3.0,611
TXN502998,CUST20265,23973,2,19,3.5,1291
TXN502999,CUST20696,14522,2,15,3.8,377
TXN503000,CUST20805,305850,2,12,2.8,420
TXN503001,CUST20343,32915,4,12,3.3,3727
TXN503002,CUST20033,48137,1,18,0.1,848
TXN503003,CUST20517,35336,2,16,3.0,666
TXN503004,CUST20000,13425,2,8,5.2,3598
TXN503005,CUST20242,15412,1,20,0.5,1130
TXN503006,CUST20421,447426,1,13,1.7,3946
TXN503007,CUST20225,48538,2,14,1.3,1769
TXN503008,CUST20825,362210,2,10,8.5,3984
TXN503009,CUST20669,38941,1,10,0.6,1514
TXN503010,CUST20564,66120,1,13,1.8,1969
TXN503011,CUST20094,75183,2,12,2.5,2232
TXN503012,CUST20683,17247,1,18,0.9,3857
TXN503013,CUST20718,32277,1,18,3.3,3204
TXN503014,CUST20396,32515,1,11,1.4,1915
TXN503015,CUST20333,8304,4,16,1.6,3898
TXN503016,CUST20632,216830,1,23,3.8,728
TXN503017,CUST20079,5711,1,20,6.6,3964
TXN503018,CUST20333,9522,2,19,6.0,3898
TXN503019,CUST20118,22734,1,11,3.0,1831
TXN503020,CUST20798,25308,2,15,2.0,2940
TXN503021,CUST20595,42128,2,22,2.7,3442
TXN503022,CUST20257,269826,1,23,1.0,2998
TXN503023,CUST20504,32714,1,10,1.3,2982
TXN503024,CUST20739,53282,2,18,4.6,704
TXN503025,CUST20101,23790,2,19,1.0,494
TXN503026,CUST20073,37374,1,9,1.7,1797
TXN503027,CUST20218,27491,1,16,1.9,2456
TXN503028,CUST20237,46659,1,12,3.6,3077
TXN503029,CUST20395,30334,1,10,9.4,2364
TXN503030,CUST20249,14744,2,13,1.2,3039
TXN503031,CUST20715,34168,1,16,1.6,1830
TXN503032,CUST20144,35898,3,21,2.4,2446
TXN503033,CUST20844,375216,1,8,3.6,1224
TXN503034,CUST20512,480000,2,11,0.2,2004
TXN503035,CUST20455,16438,1,17,0.8,76
TXN503036,CUST20320,10840,1,12,2.5,798
TXN503037,CUST20034,16378,1,11,0.7,3104
TXN503038,CUST20692,6537,3,13,0.1,2641
TXN503039,CUST20550,157058,2,18,2.2,1604
TXN503040,CUST20246,74505,1,13,0.8,1664
TXN503041,CUST20181,72996,1,11,1.3,1172
TXN503042,CUST20197,25319,1,12,4.1,3255
TXN503043,CUST20091,8993,1,16,0.1,1438
TXN503044,CUST20138,47937,1,13,4.7,3020
TXN503045,CUST20042,6645,1,9,3.0,169
TXN503046,CUST20506,18258,4,13,3.0,2880
TXN503047,CUST20614,4947,1,18,2.8,3648
TXN503048,CUST20081,31737,2,8,2.7,672
TXN503049,CUST20782,17256,3,14,0.1,3676
TXN503050,CUST20451,13285,1,11,0.9,1365
TXN503051,CUST20003,35089,1,9,5.6,1216
TXN503052,CUST20615,10274,2,19,8.0,49
TXN503053,CUST20658,64116,2,18,3.6,2032
TXN503054,CUST20793,139094,1,16,2.9,2180
TXN503055,CUST20459,41417,2,14,2.9,3658
TXN503056,CUST20669,60702,1,15,1.1,1514
TXN503057,CUST20011,47671,2,14,2.1,1856
TXN503058,CUST20308,22025,1,11,0.0,1894
TXN503059,CUST20684,29932,1,15,0.9,304
TXN503060,CUST20347,57249,22,15,2.4,3988
TXN503061,CUST20352,39806,1,8,1.6,1218
TXN503062,CUST20064,11328,1,19,3.4,2464
TXN503063,CUST20595,20768,1,11,3.9,3442
TXN503064,CUST20394,325643,1,16,0.3,1664
TXN503065,CUST20048,22561,3,17,1.1,2281
TXN503066,CUST20448,215618,1,13,5.4,3188
TXN503067,CUST20367,34472,2,12,4.2,2703
TXN503068,CUST20162,5715,1,18,1.6,828
TXN503069,CUST20577,15442,1,14,3.5,1324
TXN503070,CUST20836,58502,1,1,2.6,617
TXN503071,CUST20275,6946,3,18,10.2,2241
TXN503072,CUST20129,42388,1,23,1.1,3390
TXN503073,CUST20137,10236,1,7,13.0,2727
TXN503074,CUST20772,35784,1,12,1.9,631
TXN503075,CUST20813,28255,1,16,0.6,3376
TXN503076,CUST20212,15609,1,8,14.6,3814
TXN503077,CUST20112,15966,23,11,17.1,977
TXN503078,CUST20611,36860,1,21,0.6,2833
TXN503079,CUST20423,322766,1,11,6.9,913
TXN503080,CUST20114,14298,1,15,0.3,2862
TXN503081,CUST20736,50995,1,11,5.2,2486
TXN503082,CUST20271,42936,1,14,1.4,521
TXN503083,CUST20047,13345,4,12,6.0,350
TXN503084,CUST20887,227627,1,17,13.0,3938
TXN503085,CUST20465,81215,1,17,2.0,430
TXN503086,CUST20190,23249,1,12,0.1,3717
TXN503087,CUST20108,403956,1,22,1.7,1277
TXN503088,CUST20372,15504,1,15,0.9,3294
TXN503089,CUST20569,54757,2,11,0.3,1136
TXN503090,CUST20590,31529,1,13,1.3,1677
TXN503091,CUST20400,18602,1,20,0.5,2072
TXN503092,CUST20332,21985,1,13,5.6,1586
TXN503093,CUST20006,33070,1,16,1.2,164
TXN503094,CUST20550,89371,4,14,11.7,1604
TXN503095,CUST20693,10215,1,15,2.8,1369
TXN503096,CUST20262,72344,1,19,2.2,2745
TXN503097,CUST20116,6630,1,19,5.2,2326
TXN503098,CUST20402,25971,2,13,0.1,2321
TXN503099,CUST20408,228053,1,10,1.0,3701
TXN503100,CUST20146,53269,1,17,6.3,1821
TXN503101,CUST20060,23458,2,18,9.3,1764
TXN503102,CUST20090,31275,1,20,2.3,2421
TXN503103,CUST20477,30305,1,13,4.1,2308
TXN503104,CUST20363,232922,1,17,2.6,622
TXN503105,CUST20083,18265,1,17,3.2,3204
TXN503106,CUST20525,25182,1,23,3.7,1258
TXN503107,CUST20183,26703,2,17,1.9,2726
TXN503108,CUST20345,38935,1,15,3.0,622
TXN503109,CUST20629,20281,1,11,1.6,3005
TXN503110,CUST20607,202527,1,13,0.4,943
TXN503111,CUST20001,136182,1,14,3.0,40
TXN503112,CUST20856,23556,1,13,0.5,3137
TXN503113,CUST20500,7130,2,13,16.6,722
TXN503114,CUST20440,37150,1,15,4.2,3722
TXN503115,CUST20724,848928,2,4,236.0,736
TXN503116,CUST20501,17827,1,18,1.4,2466
TXN503117,CUST20870,65343,2,14,9.7,287
TXN503118,CUST20364,19915,2,16,1.4,2081
TXN503119,CUST20002,12333,2,18,3.3,2839
TXN503120,CUST20085,238101,1,10,9.8,3553
TXN503121,CUST20171,17080,1,15,0.4,2247
TXN503122,CUST20593,16270,1,18,3.3,1089
TXN503123,CUST20163,240539,1,22,0.9,3496
TXN503124,CUST20731,140466,2,6,5.0,218
TXN503125,CUST20677,240757,2,22,0.5,2934
TXN503126,CUST20501,26290,1,20,5.2,2466
TXN503127,CUST20296,37076,3,14,2.7,1341
TXN503128,CUST20612,30104,2,12,7.9,2878
TXN503129,CUST20255,22520,1,11,0.9,1743
TXN503130,CUST20625,35129,1,10,4.9,3065
TXN503131,CUST20773,24193,2,15,0.9,663
TXN503132,CUST20259,2943,1,18,0.6,1847
TXN503133,CUST20751,8493,1,21,0.3,2713
TXN503134,CUST20067,74349,1,3,11.0,1283
TXN503135,CUST20477,24088,3,12,6.2,2308
TXN503136,CUST20015,16853,1,13,0.0,2132
TXN503137,CUST20462,49389,1,21,0.9,2634
TXN503138,CUST20547,217737,1,16,0.1,2990
TXN503139,CUST20503,12175,1,17,0.1,1134
TXN503140,CUST20791,89009,2,14,1.3,796
TXN503141,CUST20875,12740,4,12,3.7,778
TXN503142,CUST20306,21623,1,14,3.0,1256
TXN503143,CUST20387,29384,1,16,2.7,2706
TXN503144,CUST20577,15074,1,19,1.2,1324
TXN503145,CUST20835,29190,1,14,0.4,2855
TXN503146,CUST20233,18943,1,21,5.0,953
TXN503147,CUST20807,42752,4,17,0.5,200
TXN503148,CUST20140,24744,1,16,0.6,1367
TXN503149,CUST20246,48716,1,22,0.3,1664
TXN503150,CUST20129,19959,1,11,3.3,3390
TXN503151,CUST20197,48050,1,13,0.5,3255
TXN503152,CUST20561,3508458,2,20,0.1,1192
TXN503153,CUST20082,16288,1,14,0.3,1219
TXN503154,CUST20256,5683818,1,14,1.5,823
TXN503155,CUST20385,12673,1,9,7.9,669
TXN503156,CUST20135,357020,1,12,0.3,1432
TXN503157,CUST20506,21846,3,16,7.1,2880
TXN503158,CUST20585,25235,1,12,0.2,1912
TXN503159,CUST20590,68637,2,20,0.2,1677
TXN503160,CUST20630,26268,1,10,0.5,866
TXN503161,CUST20375,317826,1,15,2.5,3421
TXN503162,CUST20211,38890,1,17,0.6,2583
TXN503163,CUST20837,18044,2,24,0.0,3437
TXN503164,CUST20390,58874,1,12,6.2,702
TXN503165,CUST20372,37395,2,13,0.8,3294
TXN503166,CUST20293,201955,1,15,9.1,1120
TXN503167,CUST20779,75860,1,15,1.6,1113
TXN503168,CUST20166,7349,1,7,9.6,1691
TXN503169,CUST20134,51350,3,17,2.1,3405
TXN503170,CUST20482,6375,1,15,0.8,823
TXN503171,CUST20175,480000,1,15,3.9,2399
TXN503172,CUST20589,274424,1,5,3.7,1277
TXN503173,CUST20583,65043,1,17,4.4,2977
TXN503174,CUST20095,49065,2,16,1.7,2070
TXN503175,CUST20678,115819,2,15,1.5,290
TXN503176,CUST20508,14926,1,6,5.9,794
TXN503177,CUST20107,15809,1,16,1.6,1425
TXN503178,CUST20434,480000,1,9,3.7,2168
TXN503179,CUST20247,24634,1,1,1.5,1303
TXN503180,CUST20396,40587,3,18,6.1,1915
TXN503181,CUST20087,875490,3,3,270.6,224
TXN503182,CUST20482,19750,1,15,2.7,823
TXN503183,CUST20330,8185,2,16,0.8,2940
TXN503184,CUST20367,27922,2,22,2.2,2703
TXN503185,CUST20436,15131,33,20,19.2,113
TXN503186,CUST20492,4307,1,14,0.6,801
TXN503187,CUST20316,48721,2,14,1.9,1609
TXN503188,CUST20143,20092,2,9,9.3,1985
TXN503189,CUST20275,14428,1,18,8.3,2241
TXN503190,CUST20091,14007,2,11,1.7,1438
TXN503191,CUST20710,61361,1,19,0.4,2171
TXN503192,CUST20071,12706,1,18,0.3,3780
TXN503193,CUST20789,46340,1,10,0.1,785
TXN503194,CUST20839,9402,2,13,0.4,759
TXN503195,CUST20629,20719,2,13,0.1,3005
TXN503196,CUST20344,49573,1,17,1.6,1249
TXN503197,CUST20757,35788,1,12,0.1,771
TXN503198,CUST20263,236959,2,13,0.4,2115
TXN503199,CUST20733,35771,1,6,1.3,361
TXN503200,CUST20199,17952,1,7,3.1,2953
TXN503201,CUST20882,14494,3,4,4.5,2644
TXN503202,CUST20356,25910,1,14,0.7,1648
TXN503203,CUST20417,17101,2,15,5.8,1001
TXN503204,CUST20156,27212,1,15,8.0,3195
TXN503205,CUST20488,29023,3,11,1.8,3741
TXN503206,CUST20714,31748,4,19,0.8,1874
TXN503207,CUST20654,114774,2,11,4.7,815
TXN503208,CUST20225,46504,1,12,3.9,1769
TXN503209,CUST20654,132988,1,11,4.1,815
TXN503210,CUST20328,51360,1,14,4.0,2190
TXN503211,CUST20358,248722,1,8,4.3,1591
TXN503212,CUST20693,12587,2,19,2.2,1369
TXN503213,CUST20398,122895,1,17,3.3,1389
TXN503214,CUST20410,32986,4,10,3.0,3154
TXN503215,CUST20182,27337,3,13,5.0,2709
TXN503216,CUST20760,61210,1,14,0.8,1146
TXN503217,CUST20563,7280,1,15,0.6,3560
TXN503218,CUST20084,282873,1,18,0.4,898
TXN503219,CUST20838,9199,1,13,4.5,1205
TXN503220,CUST20651,5227,1,16,19.8,1997
TXN503221,CUST20601,37321,2,2,0.6,3165
TXN503222,CUST20492,5384,1,13,2.2,801
TXN503223,CUST20550,96598,1,9,2.7,1604
TXN503224,CUST20013,19694,2,11,2.4,750
TXN503225,CUST20247,27274,1,10,1.9,1303
TXN503226,CUST20153,58586,1,15,4.7,1335
TXN503227,CUST20718,30209,2,13,1.6,3204
TXN503228,CUST20281,11043,1,13,1.7,2497
TXN503229,CUST20845,15550,1,22,1.9,1434
TXN503230,CUST20833,43701,1,10,4.5,2948
TXN503231,CUST20266,34296,1,13,1.6,2108
TXN503232,CUST20173,36195,1,12,8.7,1151
TXN503233,CUST20400,20148,1,10,1.3,2072
TXN503234,CUST20026,2575,1,15,3.1,876
TXN503235,CUST20211,44601,3,10,3.0,2583
TXN503236,CUST20451,14609,1,17,7.5,1365
TXN503237,CUST20030,14683,2,11,1.0,1911
TXN503238,CUST20673,89214,1,14,0.0,1656
TXN503239,CUST20645,9220,1,18,0.4,2604
TXN503240,CUST20726,83747,1,20,0.1,1579
TXN503241,CUST20665,66510,1,13,1.1,1000
TXN503242,CUST20757,37701,1,12,2.0,771
TXN503243,CUST20037,12273,1,16,1.3,2003
TXN503244,CUST20025,22869,1,13,13.0,724
TXN503245,CUST20398,224003,1,8,5.1,1389
TXN503246,CUST20466,11498,1,16,3.1,2980
TXN503247,CUST20879,27341,2,10,3.4,2428
TXN503248,CUST20460,87094,1,15,3.6,611
TXN503249,CUST20617,11676,2,16,4.5,761
TXN503250,CUST20043,21385,1,14,4.1,2904
TXN503251,CUST20125,8630,1,17,2.2,2967
TXN503252,CUST20881,87240,1,9,1.6,3946
TXN503253,CUST20758,51894,1,12,9.0,123
TXN503254,CUST20424,11470,3,9,4.8,549
TXN503255,CUST20076,14891,2,13,4.0,250
TXN503256,CUST20687,67190,1,17,0.3,2902
TXN503257,CUST20798,56922,1,18,1.6,2940
TXN503258,CUST20197,26970,1,17,4.5,3255
TXN503259,CUST20522,42626,1,7,6.9,3714
TXN503260,CUST20187,402820,2,14,2.1,3824
TXN503261,CUST20338,147605,1,15,1.0,2263
TXN503262,CUST20399,8911,1,5,5.3,2798
TXN503263,CUST20843,48458,3,18,3.7,2406
TXN503264,CUST20598,46656,2,20,2.9,2572
TXN503265,CUST20419,12698,31,6,13.8,74
TXN503266,CUST20005,80499,2,10,0.2,2233
TXN503267,CUST20350,20612,1,13,2.6,2677
TXN503268,CUST20294,30331,2,15,1.5,602
TXN503269,CUST20828,46500,2,11,1.8,1106
TXN503270,CUST20276,14403,1,16,1.0,1220
TXN503271,CUST20150,23538,1,12,0.1,1131
TXN503272,CUST20053,58857,1,12,1.9,3482
TXN503273,CUST20389,29417,1,19,2.0,268
TXN503274,CUST20596,76162,1,14,2.3,48
TXN503275,CUST20791,65748,1,6,2.9,796
TXN503276,CUST20675,40665,2,16,6.3,752
TXN503277,CUST20340,480000,1,18,0.4,523
TXN503278,CUST20097,111921,1,10,6.4,1061
TXN503279,CUST20169,18995,1,11,2.8,142
TXN503280,CUST20271,27772,1,11,0.1,521
TXN503281,CUST20565,45083,1,10,4.1,3055
TXN503282,CUST20202,30029,1,13,0.9,3446
TXN503283,CUST20764,30764,3,21,0.3,1521
TXN503284,CUST20816,45565,3,12,7.8,312
TXN503285,CUST20725,245759,3,9,2.0,3405
TXN503286,CUST20328,43142,1,15,1.1,2190
TXN503287,CUST20005,56320,1,12,3.2,2233
TXN503288,CUST20567,121099,1,21,3.7,2801
TXN503289,CUST20536,20965,1,16,2.3,3421
TXN503290,CUST20246,73033,1,13,1.3,1664
TXN503291,CUST20064,15630,1,20,6.3,2464
TXN503292,CUST20668,38317,2,9,5.7,1298
TXN503293,CUST20826,16030,1,18,0.5,309
TXN503294,CUST20104,155971,3,3,284.0,397
TXN503295,CUST20249,14984,1,14,1.1,3039
TXN503296,CUST20093,16516,1,15,3.7,2604
TXN503297,CUST20663,165733,1,15,17.4,1784
TXN503298,CUST20673,37045,2,16,4.1,1656
TXN503299,CUST20580,37845,1,13,0.1,1611
TXN503300,CUST20388,394212,1,7,2.9,2427
TXN503301,CUST20592,109717,1,16,2.4,1576
TXN503302,CUST20402,13381,2,18,12.2,2321
TXN503303,CUST20309,480000,1,20,4.3,2207
TXN503304,CUST20256,45052,30,0,24.4,823
TXN503305,CUST20123,8089,1,15,2.2,328
TXN503306,CUST20296,13382,1,22,0.5,1341
TXN503307,CUST20313,33134,1,10,0.6,126
TXN503308,CUST20677,8692033,1,14,7.4,2934
TXN503309,CUST20041,51409,1,17,2.8,924
TXN503310,CUST20096,29137,1,15,3.4,432
TXN503311,CUST20002,50518,1,14,0.0,2839
TXN503312,CUST20720,34101,1,18,0.2,1580
TXN503313,CUST20633,86806,1,17,0.6,1860
TXN503314,CUST20778,26882,2,14,0.6,3990
TXN503315,CUST20718,25550,1,7,6.4,3204
TXN503316,CUST20362,117436,1,18,27.2,3493
TXN503317,CUST20498,35916,1,20,0.4,2459
TXN503318,CUST20273,37244,1,16,5.0,1659
TXN503319,CUST20464,11839,1,16,3.1,3648
TXN503320,CUST20793,95413,2,19,3.7,2180
TXN503321,CUST20425,43351,2,16,0.7,3265
TXN503322,CUST20612,26474,1,14,5.9,2878
TXN503323,CUST20121,53045,3,11,0.9,3348
TXN503324,CUST20356,27191,1,19,9.4,1648
TXN503325,CUST20309,209466,1,3,5.0,2207
TXN503326,CUST20252,39593,2,11,4.7,1870
TXN503327,CUST20540,736540,1,4,236.3,2488
TXN503328,CUST20180,10017,1,12,2.9,3019
TXN503329,CUST20397,34704,2,9,9.4,1479
TXN503330,CUST20286,233345,1,13,0.5,1750
TXN503331,CUST20331,55701,2,15,0.7,381
TXN503332,CUST20111,8690,1,16,2.5,2776
TXN503333,CUST20072,23401,1,18,6.1,2037
TXN503334,CUST20620,62851,2,16,0.4,3594
TXN503335,CUST20536,36559,1,20,0.3,3421
TXN503336,CUST20835,47275,2,8,1.9,2855
TXN503337,CUST20812,8166,1,14,6.2,2297
TXN503338,CUST20002,12449,2,20,5.2,2839
TXN503339,CUST20463,17559,1,7,2.2,3880
TXN503340,CUST20418,34323,2,10,1.1,2636
TXN503341,CUST20731,179777,2,8,0.4,218
TXN503342,CUST20746,38271,3,12,8.0,2833
TXN503343,CUST20116,7931,1,15,2.7,2326
TXN503344,CUST20486,77454,1,15,0.3,1067
TXN503345,CUST20348,28443,3,11,2.7,1944
TXN503346,CUST20126,15348,1,15,4.1,918
TXN503347,CUST20256,51102,30,0,22.5,823
TXN503348,CUST20655,14408,1,19,0.8,632
TXN503349,CUST20836,59919,1,18,8.0,617
TXN503350,CUST20795,42909,2,20,1.6,541
TXN503351,CUST20168,24451,1,14,1.3,1793
TXN503352,CUST20186,34525,3,15,4.6,3517
TXN503353,CUST20637,11765,3,11,5.0,3677
TXN503354,CUST20245,35579,2,13,6.7,3265
TXN503355,CUST20191,17600,1,15,5.6,2964
TXN503356,CUST20204,209596,1,14,2.8,2200
TXN503357,CUST20203,89720,2,7,0.7,1821
TXN503358,CUST20027,283605,1,13,1.1,3066
TXN503359,CUST20730,21107,2,19,3.1,3610
TXN503360,CUST20824,26544,1,12,9.6,1880
TXN503361,CUST20215,40310,2,16,0.5,1103
TXN503362,CUST20261,16690,3,8,4.2,1675
TXN503363,CUST20241,81953,2,15,4.5,1539
TXN503364,CUST20071,13903,2,11,0.6,3780
TXN503365,CUST20840,480000,1,14,0.2,1366
TXN503366,CUST20475,30977,1,18,4.1,1155
TXN503367,CUST20723,18442,2,10,4.8,3666
TXN503368,CUST20890,22631,1,11,3.3,1384
TXN503369,CUST20190,39969,1,13,2.9,3717
TXN503370,CUST20055,43262,1,17,2.5,2802
TXN503371,CUST20277,14213,1,12,6.1,3724
TXN503372,CUST20849,83185,1,14,4.6,768
TXN503373,CUST20712,69949,1,14,9.6,3721
TXN503374,CUST20090,52800,1,11,1.3,2421
TXN503375,CUST20586,11535,1,10,7.3,477
TXN503376,CUST20579,7578,1,15,0.6,961
TXN503377,CUST20132,14372,1,18,8.3,2125
TXN503378,CUST20827,583076,2,4,198.4,282
TXN503379,CUST20755,9495,1,11,4.3,2596
TXN503380,CUST20543,20556,2,8,1.3,2388
TXN503381,CUST20008,275950,1,19,0.8,2222
TXN503382,CUST20705,27901,1,14,4.9,2647
TXN503383,CUST20290,19964,1,16,1.7,3526
TXN503384,CUST20796,429629,1,10,1.2,2508
TXN503385,CUST20103,15429,1,10,4.2,440
TXN503386,CUST20731,98142,2,16,4.0,218
TXN503387,CUST20224,22673,1,15,8.8,2189
TXN503388,CUST20732,221553,1,10,1.7,1082
TXN503389,CUST20090,40426,1,16,5.5,2421
TXN503390,CUST20367,14475,1,14,1.8,2703
TXN503391,CUST20415,20382,1,9,1.0,370
TXN503392,CUST20390,52900,3,19,2.5,702
TXN503393,CUST20595,25804,1,18,8.5,3442
TXN503394,CUST20696,17296,1,8,1.1,377
TXN503395,CUST20588,33972,3,6,4.0,724
TXN503396,CUST20891,45947,2,18,9.5,189
TXN503397,CUST20334,227774,1,7,5.0,1632
TXN503398,CUST20044,42633,1,17,6.5,2144
TXN503399,CUST20182,27481,1,17,5.1,2709
TXN503400,CUST20372,41660,1,15,0.8,3294
TXN503401,CUST20218,42782,1,10,5.9,2456
TXN503402,CUST20532,36530,1,14,1.4,3303
TXN503403,CUST20809,7444,2,15,0.1,2893
TXN503404,CUST20536,47455,1,15,5.2,3421
TXN503405,CUST20014,4767,1,20,4.9,256
TXN503406,CUST20181,165411,1,18,0.5,1172
TXN503407,CUST20856,24450,2,18,4.1,3137
TXN503408,CUST20845,19192,2,13,2.4,1434
TXN503409,CUST20218,34802,1,17,3.2,2456
TXN503410,CUST20558,9542,2,12,0.8,3039
TXN503411,CUST20175,371491,2,13,0.2,2399
TXN503412,CUST20775,37242,1,20,8.8,2703
TXN503413,CUST20405,19369,1,17,5.3,2265
TXN503414,CUST20695,19478,1,13,1.9,2455
TXN503415,CUST20724,240021,1,13,0.8,736
TXN503416,CUST20025,12117,2,15,2.0,724
TXN503417,CUST20723,14553,1,16,2.0,3666
TXN503418,CUST20619,226570,1,18,1.0,2553
TXN503419,CUST20742,11427,1,10,1.5,908
TXN503420,CUST20612,19024,2,17,0.1,2878
TXN503421,CUST20507,3477,2,20,1.0,2436
TXN503422,CUST20308,19153,2,13,1.4,1894
TXN503423,CUST20767,250893,2,5,2.7,2636
TXN503424,CUST20824,46357,1,14,2.6,1880
TXN503425,CUST20628,13409,1,19,1.9,1574
TXN503426,CUST20077,9074,1,18,1.2,3369
TXN503427,CUST20832,27261,1,16,10.4,164
TXN503428,CUST20672,47940,2,15,0.6,3658
TXN503429,CUST20281,7024,3,15,0.0,2497
TXN503430,CUST20791,50730,1,20,1.2,796
TXN503431,CUST20713,20807,4,14,0.5,844
TXN503432,CUST20360,35308,1,13,0.3,2462
TXN503433,CUST20289,480000,4,4,0.9,500
TXN503434,CUST20109,71842,1,11,9.3,890
TXN503435,CUST20890,26937,2,18,2.8,1384
TXN503436,CUST20497,39806,1,13,0.1,2873
TXN503437,CUST20493,12174,2,15,2.6,2626
TXN503438,CUST20345,29589,1,14,0.1,622
TXN503439,CUST20543,72298,1,21,1.7,2388
TXN503440,CUST20438,18976,1,17,1.2,2608
TXN503441,CUST20763,139733,1,22,1.9,1043
TXN503442,CUST20451,6581,1,8,8.2,1365
TXN503443,CUST20402,8624,1,7,1.0,2321
TXN503444,CUST20816,32574,1,17,4.5,312
TXN503445,CUST20684,25498,2,13,5.1,304
TXN503446,CUST20072,4654132,2,17,3.8,2037
TXN503447,CUST20278,34115,1,13,2.7,921
TXN503448,CUST20600,16999,1,14,3.7,1892
TXN503449,CUST20059,369779,3,16,3.6,2114
TXN503450,CUST20319,17947,1,15,1.2,533
TXN503451,CUST20374,178068,1,12,4.1,1043
TXN503452,CUST20228,36333,1,3,0.3,3040
TXN503453,CUST20183,40160,1,10,3.2,2726
TXN503454,CUST20100,32948,2,12,1.2,1919
TXN503455,CUST20160,455109,2,14,1.5,116
TXN503456,CUST20896,16668,1,12,10.2,2800
TXN503457,CUST20083,55103,1,10,1.8,3204
TXN503458,CUST20643,72317,2,16,4.3,417
TXN503459,CUST20586,14873,1,9,2.6,477
TXN503460,CUST20337,14590,2,15,1.3,2503
TXN503461,CUST20355,26210,2,12,4.4,258
TXN503462,CUST20288,17332,1,22,5.5,3691
TXN503463,CUST20646,155882,1,13,0.7,131
TXN503464,CUST20267,43616,2,14,1.1,443
TXN503465,CUST20460,170051,2,7,0.8,611
TXN503466,CUST20329,20208,1,11,9.9,3947
TXN503467,CUST20120,13005,1,12,4.9,2169
TXN503468,CUST20876,74612,1,8,1.9,2176
TXN503469,CUST20830,8886,2,15,5.1,1641
TXN503470,CUST20216,323460,2,18,3.8,2105
TXN503471,CUST20660,42079,1,15,3.9,944
TXN503472,CUST20676,45451,1,15,2.3,597
TXN503473,CUST20027,209794,1,9,6.3,3066
TXN503474,CUST20028,13538,2,15,5.2,3447
TXN503475,CUST20517,672373,3,2,253.8,666
TXN503476,CUST20431,16461,1,15,0.2,1690
TXN503477,CUST20231,131855,1,16,0.5,2363
TXN503478,CUST20196,11374,1,1,0.6,3327
TXN503479,CUST20432,16973,1,18,3.7,527
TXN503480,CUST20634,449611,1,10,5.9,1279
TXN503481,CUST20479,14084,1,15,2.8,757
TXN503482,CUST20758,67882,1,21,1.4,123
TXN503483,CUST20781,59552,3,7,1.5,673
TXN503484,CUST20838,14783,1,8,8.7,1205
TXN503485,CUST20363,124135,1,20,3.3,622
TXN503486,CUST20694,23614,4,1,0.6,58
TXN503487,CUST20273,60133,2,14,1.1,1659
TXN503488,CUST20688,200106,3,13,9.2,413
TXN503489,CUST20863,12226,4,17,0.7,3858
TXN503490,CUST20720,92933,2,15,0.1,1580
TXN503491,CUST20682,185087,1,15,1.5,2138
TXN503492,CUST20106,15089,1,22,1.1,905
